collection,filename,elementName,elementValue,elementOccurrence
ualberta_ukrainian_studies,ukrainiancanadia07swyr_meta.xml,updater,associate-aaron-campbell@archive.org,1
ualberta_ukrainian_studies,ukrainiancanadia07swyr_meta.xml,uploader,associate-aaron-campbell@archive.org,1
ualberta_ukrainian_studies,ukrainiancanadia07swyr_meta.xml,volume,7,1
ualberta_ukrainian_studies,ukrainiancanadia07swyr_meta.xml,year,1985,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,addeddate,2015-05-04 18:59:41.365151,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,cat_key,6920390,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,city,Edmonton,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,collection,toronto,3
ualbertaeducationguides,accounting1000albe_1_meta.xml,collection,university_of_alberta_libraries,3
ualbertaeducationguides,accounting1000albe_1_meta.xml,collection,ualbertaeducationguides,3
ualbertaeducationguides,accounting1000albe_1_meta.xml,contributor,University of Alberta Libraries,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,creator,Alberta. Alberta Education,2
ualbertaeducationguides,accounting1000albe_1_meta.xml,creator,Alberta. Alberta Education. Alberta Distance Learning Centre,2
ualbertaeducationguides,accounting1000albe_1_meta.xml,date,1990,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,description,38,3
ualbertaeducationguides,accounting1000albe_1_meta.xml,description,Approved for use in Alberta schools,3
ualbertaeducationguides,accounting1000albe_1_meta.xml,description,Module 1. Basic accounting concepts--Module 2. Journalizing and posting--Module 3. Completing the accounting cycle,3
ualbertaeducationguides,accounting1000albe_1_meta.xml,edition,1st ed. 1990,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,identifier,accounting1000albe_1,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,identifier-access,http://archive.org/details/accounting1000albe_1,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,identifier-ark,ark:/13960/t86h8ps2m,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,isbn,9780774104760,6
ualbertaeducationguides,accounting1000albe_1_meta.xml,isbn,0774104767,5
ualbertaeducationguides,accounting1000albe_1_meta.xml,isbn,9780774104746,4
ualbertaeducationguides,accounting1000albe_1_meta.xml,isbn,0774104740,3
ualbertaeducationguides,accounting1000albe_1_meta.xml,isbn,9780774104722,3
ualbertaeducationguides,accounting1000albe_1_meta.xml,isbn,0774104724,3
ualbertaeducationguides,accounting1000albe_1_meta.xml,language,eng,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,mediatype,texts,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,notes,bib,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,oclc-id,35974707,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,page-progression,lr,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,publicdate,2015-05-04 17:40:02,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,publisher,"Alberta Distance Learning Centre, Alberta Education",1
ualbertaeducationguides,accounting1000albe_1_meta.xml,related-external-id,urn:oclc:35974691,4
ualbertaeducationguides,accounting1000albe_1_meta.xml,related-external-id,urn:isbn:0774104740,3
ualbertaeducationguides,accounting1000albe_1_meta.xml,related-external-id,urn:oclc:35976588,3
ualbertaeducationguides,accounting1000albe_1_meta.xml,related-external-id,urn:isbn:0774104767,3
ualbertaeducationguides,accounting1000albe_1_meta.xml,repub_state,4,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,scanningcenter,alberta,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,shiptracking,agov21,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,sponsor,University of Alberta Libraries,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,subject,Accounting,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,title,Accounting 10 - Module 3,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,updatedate,2015-05-04 18:59:39,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,updater,associate-aaron-campbell@archive.org,1
ualbertaeducationguides,accounting1000albe_1_meta.xml,uploader,associate-aaron-campbell@archive.org,1
ualbertaeducationguides,accounting1000albe_meta.xml,addeddate,2015-05-04 18:59:32.963143,1
ualbertaeducationguides,accounting1000albe_meta.xml,cat_key,6920390,1
ualbertaeducationguides,accounting1000albe_meta.xml,city,Edmonton,1
ualbertaeducationguides,accounting1000albe_meta.xml,collection,toronto,3
ualbertaeducationguides,accounting1000albe_meta.xml,collection,university_of_alberta_libraries,3
ualbertaeducationguides,accounting1000albe_meta.xml,collection,ualbertaeducationguides,3
ualbertaeducationguides,accounting1000albe_meta.xml,contributor,University of Alberta Libraries,1
ualbertaeducationguides,accounting1000albe_meta.xml,creator,Alberta. Alberta Education,2
ualbertaeducationguides,accounting1000albe_meta.xml,creator,Alberta. Alberta Education. Alberta Distance Learning Centre,2
ualbertaeducationguides,accounting1000albe_meta.xml,date,1990,1
ualbertaeducationguides,accounting1000albe_meta.xml,description,38,3
ualbertaeducationguides,accounting1000albe_meta.xml,description,Approved for use in Alberta schools,3
ualbertaeducationguides,accounting1000albe_meta.xml,description,Module 1. Basic accounting concepts--Module 2. Journalizing and posting--Module 3. Completing the accounting cycle,3
ualbertaeducationguides,accounting1000albe_meta.xml,edition,1st ed. 1990,1
ualbertaeducationguides,accounting1000albe_meta.xml,identifier,accounting1000albe,1
ualbertaeducationguides,accounting1000albe_meta.xml,identifier-access,http://archive.org/details/accounting1000albe,1
ualbertaeducationguides,accounting1000albe_meta.xml,identifier-ark,ark:/13960/t22c3511w,1
ualbertaeducationguides,accounting1000albe_meta.xml,isbn,9780774104760,6
ualbertaeducationguides,accounting1000albe_meta.xml,isbn,0774104767,5
ualbertaeducationguides,accounting1000albe_meta.xml,isbn,9780774104746,4
ualbertaeducationguides,accounting1000albe_meta.xml,isbn,0774104740,3
ualbertaeducationguides,accounting1000albe_meta.xml,isbn,9780774104722,3
ualbertaeducationguides,accounting1000albe_meta.xml,isbn,0774104724,3
ualbertaeducationguides,accounting1000albe_meta.xml,language,eng,1
ualbertaeducationguides,accounting1000albe_meta.xml,mediatype,texts,1
ualbertaeducationguides,accounting1000albe_meta.xml,notes,bib,1
ualbertaeducationguides,accounting1000albe_meta.xml,oclc-id,35974707,1
ualbertaeducationguides,accounting1000albe_meta.xml,page-progression,lr,1
ualbertaeducationguides,accounting1000albe_meta.xml,publicdate,2015-05-04 17:40:00,1
ualbertaeducationguides,accounting1000albe_meta.xml,publisher,"Alberta Distance Learning Centre, Alberta Education",1
ualbertaeducationguides,accounting1000albe_meta.xml,related-external-id,urn:oclc:35974691,4
ualbertaeducationguides,accounting1000albe_meta.xml,related-external-id,urn:isbn:0774104740,3
ualbertaeducationguides,accounting1000albe_meta.xml,related-external-id,urn:oclc:35976588,3
ualbertaeducationguides,accounting1000albe_meta.xml,related-external-id,urn:isbn:0774104767,3
ualbertaeducationguides,accounting1000albe_meta.xml,repub_state,4,1
ualbertaeducationguides,accounting1000albe_meta.xml,scanningcenter,alberta,1
ualbertaeducationguides,accounting1000albe_meta.xml,shiptracking,agov21,1
ualbertaeducationguides,accounting1000albe_meta.xml,sponsor,University of Alberta Libraries,1
ualbertaeducationguides,accounting1000albe_meta.xml,subject,Accounting,1
ualbertaeducationguides,accounting1000albe_meta.xml,title,Accounting 10 - Module 1,1
ualbertaeducationguides,accounting1000albe_meta.xml,updatedate,2015-05-04 18:59:30,1
ualbertaeducationguides,accounting1000albe_meta.xml,updater,associate-aaron-campbell@archive.org,1
ualbertaeducationguides,accounting1000albe_meta.xml,uploader,associate-aaron-campbell@archive.org,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,addeddate,2015-05-04 20:17:54.838394,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,cat_key,6920393,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,city,[Edmonton],1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,collection,toronto,3
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,collection,university_of_alberta_libraries,3
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,collection,ualbertaeducationguides,3
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,contributor,University of Alberta Libraries,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,creator,Alberta. Alberta Education,2
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,creator,Alberta. Alberta Education. Alberta Distance Learning Centre,2
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,date,1992,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,description,38,3
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,description,Approved for use in Alberta schools,3
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,description,Module 1. Economic concepts--Module 2. Small business management 1--Module 3. Management techniques--Module 4. Personal financial planning--Module 5. Small business management 2--Module 1-5 learning facilitators manual,3
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,identifier,basicbusiness30m00albe_0,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,identifier-access,http://archive.org/details/basicbusiness30m00albe_0,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,identifier-ark,ark:/13960/t09w4m09v,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,isbn,0774106875,9
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,isbn,9780774106856,8
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,isbn,0774106859,7
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,isbn,9780774106832,6
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,isbn,0774106832,5
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,isbn,9780774106818,4
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,isbn,0774106816,3
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,isbn,9780774106788,3
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,isbn,9780774106801,3
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,isbn,0774106808,3
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,isbn,9780774106870,0
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,isbn,0774106786,0
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,language,English,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,mediatype,texts,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,notes,bib,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,oclc-id,29029332,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,page-progression,lr,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,publicdate,2015-05-04 19:17:45,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,publisher,"Distance Learning, Alberta Education",1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,repub_state,4,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,scanningcenter,alberta,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,shiptracking,agov22,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,sponsor,University of Alberta Libraries,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,subject,Business enterprises,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,title,Basic business 30 - Module 2,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,updatedate,2015-05-04 20:17:52,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,updater,associate-aaron-campbell@archive.org,1
ualbertaeducationguides,basicbusiness30m00albe_0_meta.xml,uploader,associate-aaron-campbell@archive.org,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,addeddate,2012-07-24 18:20:44,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,backup_location,ia903904_4,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,call_number,1680450,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,camera,Canon EOS 5D Mark II,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,collection,toronto,3
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,collection,university_of_alberta_libraries,3
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,collection,ualbertaeducationguides,3
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,contributor,University of Alberta Libraries,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,creator,Alberta. Curriculum Branch,2
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,creator,"Mortimore, Douglas",2
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,date,1980,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,description,2 38 41,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,foldoutcount,0,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,identifier,businesseducatiocrm00mort,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,identifier-access,http://archive.org/details/businesseducatiocrm00mort,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,identifier-ark,ark:/13960/t6rz0fr05,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,imagecount,56,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,language,eng,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,mediatype,texts,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,notes,no toc,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,ocr,ABBYY FineReader 8.0,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,operator,associate-dan-gorman@archive.org,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,page-progression,lr,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,ppi,350,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,publicdate,2012-07-24 18:20:48,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,publisher,"[Alberta] : Alberta Education, Curriculum Branch",1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,repub_seconds,80,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,repub_state,4,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,republisher,associate-alex-white@archive.org,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,scandate,20120725125708,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,scanfee,150,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,scanner,scribe2.toronto.archive.org,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,scanningcenter,uoft,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,shiptracking,aeg6,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,sponsor,University of Alberta Libraries,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,sponsordate,20120731,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,subject,Education,2
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,subject,Business education,2
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,title,"Business education : curriculum resource manual, 1980",1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,updatedate,2012-07-24 18:20:42,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,updater,associate-angela-dugas,1
ualbertaeducationguides,businesseducatiocrm00mort_meta.xml,uploader,associate-angela-dugas@archive.org,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,addeddate,2012-07-31 16:07:20,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,backup_location,ia903905_6,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,call_number,1829408,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,camera,Canon EOS 5D Mark II,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,collection,toronto,3
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,collection,university_of_alberta_libraries,3
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,collection,ualbertaeducationguides,3
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,contributor,University of Alberta Libraries,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,creator,Alberta. Alberta Education,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,date,2010,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,description,2 31 38 41 44,3
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,description,Description based on: 1997/1998,3
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,description,Includes curriculum summary,3
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,foldoutcount,0,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,identifier,cathcurricuhandg110albe,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,identifier-access,http://archive.org/details/cathcurricuhandg110albe,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,identifier-ark,ark:/13960/t3fx8g83t,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,imagecount,62,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,language,eng,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,lccn,cn 98800367,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,mediatype,texts,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,ocr,ABBYY FineReader 8.0,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,operator,associate-julian-freeman@archive.org,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,page-progression,lr,1
ualbertaeducationguides,cathcurricuhandg110albe_meta.xml,ppi,350,1
