Column 1	LCSH	Column 2	Column 3	blank
Graphical user interfaces (Computer systems)	http://id.loc.gov/authorities/subjects/sh93002168	lcsh	http://example.org/6712299#Topic650-31	
JavaScript (Computer program language)	http://id.loc.gov/authorities/subjects/sh96004880	lcsh	http://example.org/6659583#Topic650-32	
Application software--Development	http://id.loc.gov/authorities/subjects/sh95009362	lcsh	http://example.org/6659583#Topic650-33	
Java (Computer program language)	http://id.loc.gov/authorities/subjects/sh95008574	lcsh	http://example.org/6659454#Topic650-30	
Web site development	http://id.loc.gov/authorities/subjects/sh98004795	lcsh	http://example.org/6659454#Topic650-31	
Web sites--Design	http://id.loc.gov/authorities/subjects/sh98000035	lcsh	http://example.org/6659454#Topic650-32	
Java (Computer program language)	http://id.loc.gov/authorities/subjects/sh95008574	lcsh	http://example.org/6577725#Topic650-32	
Object-oriented programming (Computer science)	http://id.loc.gov/authorities/subjects/sh87007503	lcsh	http://example.org/6577725#Topic650-33	
Christian sociology--Catholic Church	http://id.loc.gov/authorities/subjects/sh85124218	lcsh	http://example.org/6772227#Topic650-23	
Social justice--Religious aspects--Catholic Church	http://id.loc.gov/authorities/subjects/sh2008000839	lcsh	http://example.org/6772227#Topic650-24	
Charity	http://id.loc.gov/authorities/subjects/sh85022672	lcsh	http://example.org/6772227#Topic650-25	
Love--Religious aspects--Catholic Church	http://id.loc.gov/authorities/subjects/sh2010100173	lcsh	http://example.org/6772227#Topic650-26	
Igbo (African people)--Nigeria		lcsh	http://example.org/6803557#Topic650-32	
Igbo (African people)--Origin		lcsh	http://example.org/6803557#Topic650-33	
Igbo (African people)--Ethnic identity		lcsh	http://example.org/6803557#Topic650-34	
Lost tribes of Israel	http://id.loc.gov/authorities/subjects/sh85078447	lcsh	http://example.org/6803557#Topic650-35	
Black Hebrews--Africa		lcsh	http://example.org/6803557#Topic650-36	
Igbo (African people)--Israel		lcsh	http://example.org/6803557#Topic650-37	
Jews--New York (State)--New York--History	http://id.loc.gov/authorities/subjects/sh2008122400	lcsh	http://example.org/6815375#Topic650-29	
Jews--New York (State)--New York--Guidebooks		lcsh	http://example.org/6815375#Topic650-30	
Jews--Germany--History--1933-1945	http://id.loc.gov/authorities/subjects/sh85070466	lcsh	http://example.org/6768583#Topic650-31	
Jews--Persecutions--Germany--History--20th century	http://id.loc.gov/authorities/subjects/sh2009127800	lcsh	http://example.org/6768583#Topic650-32	
Jews--Persecutions--Europe, Eastern--History--20th century		lcsh	http://example.org/6768583#Topic650-33	
Jews--Germany--Social conditions--20th century		lcsh	http://example.org/6768583#Topic650-34	
Jews--Europe, Eastern--Social conditions--20th century		lcsh	http://example.org/6768583#Topic650-35	
Antisemitism--Germany--History--20th century	http://id.loc.gov/authorities/subjects/sh2007101172	lcsh	http://example.org/6768583#Topic650-36	
Holocaust, Jewish (1939-1945)	http://id.loc.gov/authorities/subjects/sh85061515	lcsh	http://example.org/6768583#Topic650-37	
Jews--Legal status, laws, etc.--Yemen (Republic)		lcsh	http://example.org/6799272#Topic650-33	
Dhimmis (Islamic law)--Yemen (Republic)		lcsh	http://example.org/6799272#Topic650-34	
Jews--Yemen (Republic)--Social conditions--20th century		lcsh	http://example.org/6799272#Topic650-35	
Jews--Yemen (Republic)--Politics and government		lcsh	http://example.org/6799272#Topic650-36	
Jews--Yemen (Republic)--History--20th century		lcsh	http://example.org/6799272#Topic650-37	
Judaism--Relations--Islam	http://id.loc.gov/authorities/subjects/sh87002536	lcsh	http://example.org/6799272#Topic650-38	
Islam--Relations--Judaism	http://id.loc.gov/authorities/subjects/sh87002556	lcsh	http://example.org/6799272#Topic650-39	
Jews--Poland--History--19th century		lcsh	http://example.org/6812678#Topic650-28	
Jews--Poland--History--20th century	http://id.loc.gov/authorities/subjects/sh2008106139	lcsh	http://example.org/6812678#Topic650-29	
Jews--Poland--Social conditions--History		lcsh	http://example.org/6812678#Topic650-30	
Antisemitism--Poland--History		lcsh	http://example.org/6812678#Topic650-31	
Jews--Persecutions--Poland--History		lcsh	http://example.org/6812678#Topic650-32	
Jews--Poland--Social life and customs--History		lcsh	http://example.org/6812678#Topic650-33	
Nationalism--Poland--History		lcsh	http://example.org/6812678#Topic650-34	
Jews--Legal status, laws, etc.--Poland--History		lcsh	http://example.org/6812678#Topic650-35	
Social integration--Poland--History		lcsh	http://example.org/6812678#Topic650-36	
Jews--Cultural assimilation--Poland--History		lcsh	http://example.org/6812678#Topic650-37	
Jews--Political activity--Poland--History		lcsh	http://example.org/6812678#Topic650-38	
African Americans--Segregation--History		lcsh	http://example.org/6803174#Topic650-31	
Whites--United States--Attitudes	http://id.loc.gov/authorities/subjects/sh2010118525	lcsh	http://example.org/6803174#Topic650-32	
African Americans--Civil rights--History	http://id.loc.gov/authorities/subjects/sh2007100329	lcsh	http://example.org/6803174#Topic650-33	
Racism--United States--History	http://id.loc.gov/authorities/subjects/sh2008110369	lcsh	http://example.org/6803174#Topic650-34	
Teachers--In-service training	http://id.loc.gov/authorities/subjects/sh85132968	lcsh	http://example.org/6760214#Topic650-30	
Reflective teaching	http://id.loc.gov/authorities/subjects/sh2003005102	lcsh	http://example.org/6760214#Topic650-31	
Professional learning communities	http://id.loc.gov/authorities/subjects/sh2009000246	lcsh	http://example.org/6760214#Topic650-32	
Labor market--Middle East		lcsh	http://example.org/6789996#Topic650-30	
Labor market--North Africa		lcsh	http://example.org/6789996#Topic650-31	
Manpower policy--Middle East		lcsh	http://example.org/6789996#Topic650-32	
Manpower policy--North Africa		lcsh	http://example.org/6789996#Topic650-33	
Community colleges	http://id.loc.gov/authorities/subjects/sh85029211	lcsh	http://example.org/6808177#Topic650-29	
Democracy and education	http://id.loc.gov/authorities/subjects/sh2007005389	lcsh	http://example.org/6808177#Topic650-30	
Education--Philosophy	http://id.loc.gov/authorities/subjects/sh85041014	lcsh	http://example.org/6808177#Topic650-31	
Revolutionaries--Spain--History--19th century		lcsh	http://example.org/6811220#Topic650-33	
British--Spain--History--19th century		lcsh	http://example.org/6811220#Topic650-34	
Composers--United States--Biography	http://id.loc.gov/authorities/subjects/sh2008117722	lcsh	http://example.org/6861474#Topic650-35	
Folk musicians--United States--Biography		lcsh	http://example.org/6861474#Topic650-36	
Christianity and justice	http://id.loc.gov/authorities/subjects/sh85025245	lcsh	http://example.org/6807374#Topic650-34	
Mystical union	http://id.loc.gov/authorities/subjects/sh85089344	lcsh	http://example.org/6812667#Topic650-25	
Children--Surgery	http://id.loc.gov/authorities/subjects/sh85023483	lcsh	http://example.org/6797153#Topic650-31	
Web sites--Authoring programs	http://id.loc.gov/authorities/subjects/sh98000036	lcsh	http://example.org/6577810#Topic650-30	
Web site development	http://id.loc.gov/authorities/subjects/sh98004795	lcsh	http://example.org/6577810#Topic650-31	
Web sites--Authoring programs	http://id.loc.gov/authorities/subjects/sh98000036	lcsh	http://example.org/6712286#Topic650-31	
Web site development	http://id.loc.gov/authorities/subjects/sh98004795	lcsh	http://example.org/6712286#Topic650-32	
Composers--England--Biography	http://id.loc.gov/authorities/subjects/sh2008101436	lcsh	http://example.org/6809509#Topic650-37	
Music--England--20th century--History and criticism	http://id.loc.gov/authorities/subjects/sh2010102828	lcsh	http://example.org/6809509#Topic650-38	
Journalism--Technological innovations	http://id.loc.gov/authorities/subjects/sh2009127906	lcsh	http://example.org/6755060#Topic650-31	
Art--Political aspects	http://id.loc.gov/authorities/subjects/sh85007495	lcsh	http://example.org/6755060#Topic650-32	
Art and society	http://id.loc.gov/authorities/subjects/sh85007975	lcsh	http://example.org/6755060#Topic650-33	
Online journalism	http://id.loc.gov/authorities/subjects/sh2004000803	lcsh	http://example.org/6755060#Topic650-34	
Digital media	http://id.loc.gov/authorities/subjects/sh98006600	lcsh	http://example.org/6755060#Topic650-35	
Ethnic press	http://id.loc.gov/authorities/subjects/sh85045176	lcsh	http://example.org/6811022#Topic650-30	
Minorities--Press coverage	http://id.loc.gov/authorities/subjects/sh85085838	lcsh	http://example.org/6811022#Topic650-31	
Journalism--Social aspects	http://id.loc.gov/authorities/subjects/sh85070745	lcsh	http://example.org/6811022#Topic650-32	
Mass media and minorities	http://id.loc.gov/authorities/subjects/sh85081884	lcsh	http://example.org/6811022#Topic650-33	
Foreign news	http://id.loc.gov/authorities/subjects/sh85050511	lcsh	http://example.org/6811022#Topic650-34	
Journalism--History--21st century		lcsh	http://example.org/6710530#Topic650-29	
Journalism--Technological innovations	http://id.loc.gov/authorities/subjects/sh2009127906	lcsh	http://example.org/6710530#Topic650-30	
Online journalism	http://id.loc.gov/authorities/subjects/sh2004000803	lcsh	http://example.org/6710530#Topic650-31	
Journalism	http://id.loc.gov/authorities/subjects/sh85070736	lcsh	http://example.org/6785860#Topic650-31	
Reporters and reporting	http://id.loc.gov/authorities/subjects/sh00007534	lcsh	http://example.org/6630535#Topic650-27	
Journalism--Authorship	http://id.loc.gov/authorities/subjects/sh85070737	lcsh	http://example.org/6630535#Topic650-28	
Online journalism	http://id.loc.gov/authorities/subjects/sh2004000803	lcsh	http://example.org/6630535#Topic650-29	
Broadcast journalism	http://id.loc.gov/authorities/subjects/sh85017001	lcsh	http://example.org/6630535#Topic650-30	
Language and languages--Periodicals	http://id.loc.gov/authorities/subjects/sh2008106646	lcsh	http://example.org/6625580#Topic650-29	
Complexity (Philosophy)	http://id.loc.gov/authorities/subjects/sh85029376	lcsh	http://example.org/6766157#Topic650-24	
System theory	http://id.loc.gov/authorities/subjects/sh85131743	lcsh	http://example.org/6766157#Topic650-25	
Science--Philosophy	http://id.loc.gov/authorities/subjects/sh85118582	lcsh	http://example.org/6766157#Topic650-26	
Early childhood education--Philosophy		lcsh	http://example.org/6673302#Topic650-32	
Fantasy fiction, English--History and criticism	http://id.loc.gov/authorities/subjects/sh2008103560	lcsh	http://example.org/6774922#Topic650-31	
Fantasy fiction, American--History and criticism	http://id.loc.gov/authorities/subjects/sh2008103557	lcsh	http://example.org/6774922#Topic650-32	
Fantasy films--History and criticism	http://id.loc.gov/authorities/subjects/sh2008103559	lcsh	http://example.org/6774922#Topic650-33	
Geography--Study and teaching (Elementary)--Activity programs		lcsh	http://example.org/6765626#Topic650-32	
Geography--Study and teaching (Middle)--Activity programs		lcsh	http://example.org/6765626#Topic650-33	
Critical thinking--Study and teaching	http://id.loc.gov/authorities/subjects/sh2009121351	lcsh	http://example.org/6766215#Topic650-32	
Problem solving--Study and teaching	http://id.loc.gov/authorities/subjects/sh2010108509	lcsh	http://example.org/6766215#Topic650-33	
Activity programs in education	http://id.loc.gov/authorities/subjects/sh85000742	lcsh	http://example.org/6766215#Topic650-34	
Jungian psychology	http://id.loc.gov/authorities/subjects/sh95006221	lcsh	http://example.org/6807466#Topic650-29	
Intuition	http://id.loc.gov/authorities/subjects/sh85067653	lcsh	http://example.org/6807466#Topic650-30	
Computer networks--Management	http://id.loc.gov/authorities/subjects/sh2006000150	lcsh	http://example.org/6784538#Topic650-27	
Virtual computer systems	http://id.loc.gov/authorities/subjects/sh85143804	lcsh	http://example.org/6784538#Topic650-28	
Internal security--European Union countries	http://id.loc.gov/authorities/subjects/sh2009127410	lcsh	http://example.org/6769150#Topic650-24	
Administrative agencies--European Union countries		lcsh	http://example.org/6769150#Topic650-25	
National security--European Union countries	http://id.loc.gov/authorities/subjects/sh2010103209	lcsh	http://example.org/6769150#Topic650-26	
Criminal justice, Administration of--European Union countries		lcsh	http://example.org/6769150#Topic650-27	
War crime trials--Pacific Area--History--20th century		lcsh	http://example.org/6805544#Topic650-34	
World War, 1939-1945--Law and legislation--Pacific Area		lcsh	http://example.org/6805544#Topic650-35	
World War, 1939-1945--Atrocities--Pacific Area		lcsh	http://example.org/6805544#Topic650-36	
Casinos--United States		lcsh	http://example.org/6849650#Topic650-32	
Casinos--United States--Employees		lcsh	http://example.org/6849650#Topic650-33	
Gambling industry--United States--Employees		lcsh	http://example.org/6849650#Topic650-34	
Juvenile delinquency	http://id.loc.gov/authorities/subjects/sh85071166	lcsh	http://example.org/6774979#Topic650-27	
Juvenile justice, Administration of	http://id.loc.gov/authorities/subjects/sh85071182	lcsh	http://example.org/6774979#Topic650-28	
Kalman filtering	http://id.loc.gov/authorities/subjects/sh85071360	lcsh	http://example.org/6807421#Topic650-34	
Kalman filtering	http://id.loc.gov/authorities/subjects/sh85071360	lcsh	http://example.org/6774351#Topic650-32	
New products	http://id.loc.gov/authorities/subjects/sh85091388	lcsh	http://example.org/6812795#Topic650-28	
Human engineering	http://id.loc.gov/authorities/subjects/sh85062867	lcsh	http://example.org/6812795#Topic650-29	
Philosophy--Religious aspects		lcsh	http://example.org/6747432#Topic650-33	
Hypertension	http://id.loc.gov/authorities/subjects/sh85063723	mesh	http://example.org/6789387#Topic650-26	
Jazz--History and criticism	http://id.loc.gov/authorities/subjects/sh2008106048	lcsh	http://example.org/6661273#Topic650-25	
Management	http://id.loc.gov/authorities/subjects/sh2002007911	lcsh	http://example.org/6803274#Topic650-26	
Surgery, Plastic--Handbooks, manuals, etc		lcsh	http://example.org/6744122#Topic650-32	
Surgery, Plastic--History		lcsh	http://example.org/6744122#Topic650-33	
Organizational effectiveness--Measurement	http://id.loc.gov/authorities/subjects/sh2010104572	lcsh	http://example.org/6805505#Topic650-27	
Performance standards--Management		lcsh	http://example.org/6805505#Topic650-28	
Dyslexic children--Education	http://id.loc.gov/authorities/subjects/sh2008102480	lcsh	http://example.org/6704036#Topic650-36	
Learning disabled children--Education		lcsh	http://example.org/6704036#Topic650-37	
Reading--Remedial teaching	http://id.loc.gov/authorities/subjects/sh85111670	lcsh	http://example.org/6704036#Topic650-38	
Reading disability	http://id.loc.gov/authorities/subjects/sh85111688	lcsh	http://example.org/6704036#Topic650-39	
Learning disabilities	http://id.loc.gov/authorities/subjects/sh85075538	lcsh	http://example.org/6704036#Topic650-40	
Polymers	http://id.loc.gov/authorities/subjects/sh85104660	lcsh	http://example.org/6812782#Topic650-25	
Supramolecular chemistry	http://id.loc.gov/authorities/subjects/sh00000385	lcsh	http://example.org/6812782#Topic650-26	
Chemistry	http://id.loc.gov/authorities/subjects/sh85022986	lcsh	http://example.org/6812782#Topic650-27	
